,Country/Region,Confirmed,Deaths,Recovered
0,World,4964032,323433.0,1948388.0
1,USA,1563455,92983.0,361174.0
2,Russia,299941,2837.0,76130.0
3,Spain,278803,27778.0,196958.0
4,Brazil,262545,17509.0,100459.0
5,UK,248818,35341.0,0.0
6,Italy,226699,32169.0,129401.0
7,France,180809,28022.0,62563.0
8,Germany,177778,8176.0,155700.0
9,Turkey,151615,4199.0,112895.0
10,Iran,124603,7119.0,97173.0
11,India,106468,3301.0,42307.0
12,Peru,99483,2914.0,36524.0
13,Canada,79077,5909.0,39976.0
14,Saudi Arabia,59854,329.0,31634.0
15,Belgium,55791,9108.0,14687.0
16,Mexico,51633,5332.0,35388.0
17,Chile,49579,509.0,21507.0
18,Netherlands,44249,5715.0,0.0
19,Pakistan,43966,939.0,12489.0
20,Qatar,35606,15.0,5634.0
21,Ecuador,34151,2839.0,3457.0
22,Belarus,31508,175.0,10620.0
23,Sweden,30799,3743.0,4971.0
24,Switzerland,30618,1891.0,27600.0
25,Portugal,29432,1247.0,6431.0
26,Singapore,28794,22.0,10365.0
27,Bangladesh,25121,370.0,4993.0
28,UAE,25063,227.0,10791.0
29,Ireland,24251,1561.0,19470.0
30,Poland,19268,948.0,7903.0
31,Ukraine,18876,548.0,5632.0
32,Indonesia,18496,1221.0,4467.0
33,South Africa,17200,312.0,7960.0
34,Romania,17191,1137.0,10166.0
35,Kuwait,16764,121.0,4681.0
36,Israel,16659,278.0,13435.0
37,Austria,16321,632.0,14678.0
38,Japan,16305,749.0,11564.0
39,Colombia,16295,592.0,3903.0
40,Egypt,13484,659.0,3742.0
41,Dominican Republic,13223,441.0,6613.0
42,Philippines,12942,837.0,2843.0
43,S. Korea,11078,263.0,9938.0
44,Denmark,11044,551.0,9416.0
45,Serbia,10733,234.0,4904.0
46,Panama,9726,279.0,6081.0
47,Czechia,8630,302.0,5725.0
48,Argentina,8371,382.0,2872.0
49,Norway,8264,233.0,32.0
50,Afghanistan,7653,178.0,850.0
51,Algeria,7377,561.0,3746.0
