,Country/Region,Confirmed,Deaths,Recovered
0,World,2313897,159033.0,591297.0
1,USA,728293,38244.0,63955.0
2,Spain,191726,20043.0,74797.0
3,Italy,175925,23227.0,44927.0
4,France,151793,19323.0,35983.0
5,Germany,142872,4426.0,85400.0
6,UK,114217,15464.0,0.0
7,Turkey,82329,1890.0,10453.0
8,Iran,80868,5031.0,55987.0
9,Belgium,37183,5453.0,8348.0
10,Russia,36793,313.0,3057.0
11,Brazil,36599,2347.0,14026.0
12,Canada,33180,1466.0,11141.0
13,Netherlands,31589,3601.0,250.0
14,Switzerland,27404,1368.0,17100.0
15,Portugal,19685,687.0,610.0
16,India,14792,488.0,2045.0
17,Ireland,14758,571.0,77.0
18,Austria,14671,443.0,10214.0
19,Peru,14420,348.0,6684.0
20,Sweden,13822,1511.0,550.0
21,Israel,13265,164.0,3456.0
22,S. Korea,10653,232.0,7937.0
23,Japan,9787,190.0,935.0
24,Chile,9730,126.0,4035.0
25,Ecuador,9022,456.0,1008.0
26,Poland,8742,347.0,981.0
27,Romania,8418,421.0,1730.0
28,Saudi Arabia,8274,92.0,1329.0
29,Pakistan,7638,143.0,1832.0
30,Denmark,7242,346.0,3847.0
31,Norway,7036,164.0,32.0
32,Mexico,6875,546.0,2125.0
33,Czechia,6606,181.0,1227.0
34,Australia,6565,69.0,4163.0
35,UAE,6302,37.0,1188.0
36,Indonesia,6248,535.0,631.0
37,Philippines,6087,397.0,516.0
38,Serbia,5994,117.0,637.0
39,Singapore,5992,11.0,740.0
40,Malaysia,5305,88.0,3102.0
41,Ukraine,5106,133.0,275.0
42,Qatar,5008,8.0,510.0
43,Belarus,4779,45.0,342.0
44,Dominican Republic,4335,217.0,312.0
45,Panama,4210,116.0,122.0
46,Finland,3681,90.0,1700.0
47,Luxembourg,3537,72.0,601.0
48,Colombia,3439,153.0,634.0
49,South Africa,3034,50.0,903.0
50,Egypt,3032,224.0,701.0
51,Argentina,2758,129.0,685.0
52,Thailand,2733,47.0,1787.0
53,Morocco,2685,137.0,314.0
54,Algeria,2534,367.0,894.0
55,Moldova,2378,57.0,391.0
56,Greece,2235,110.0,269.0
57,Bangladesh,2144,84.0,66.0
58,Hungary,1834,172.0,231.0
59,Croatia,1832,39.0,615.0
60,Bahrain,1773,7.0,755.0
61,Iceland,1760,9.0,1291.0
62,Kuwait,1751,6.0,280.0
63,Kazakhstan,1615,17.0,377.0
64,Iraq,1513,82.0,953.0
65,Estonia,1512,38.0,162.0
66,Uzbekistan,1490,5.0,194.0
67,New Zealand,1422,11.0,867.0
68,Azerbaijan,1373,18.0,590.0
69,Slovenia,1317,70.0,190.0
70,Bosnia and Herzegovina,1268,47.0,338.0
71,Armenia,1248,20.0,523.0
72,Lithuania,1239,33.0,228.0
73,Oman,1180,6.0,176.0
74,North Macedonia,1170,49.0,164.0
75,Slovakia,1089,11.0,213.0
76,Hong Kong,1024,4.0,568.0
77,Cameroon,1017,22.0,177.0
78,Cuba,986,32.0,227.0
79,Afghanistan,933,30.0,112.0
80,Bulgaria,878,41.0,153.0
81,Tunisia,864,37.0,43.0
82,Ghana,834,9.0,99.0
83,Cyprus,761,12.0,79.0
84,Ivory Coast,742,6.0,220.0
85,Djibouti,732,2.0,76.0
86,Diamond Princess,712,13.0,644.0
87,Latvia,712,5.0,88.0
88,Andorra,704,35.0,205.0
89,Lebanon,672,21.0,99.0
90,Costa Rica,649,4.0,88.0
91,Niger,627,18.0,110.0
92,Burkina Faso,565,36.0,321.0
93,Albania,548,26.0,302.0
94,Guinea,518,3.0,65.0
95,Uruguay,508,9.0,294.0
96,Kyrgyzstan,506,5.0,130.0
97,Bolivia,493,31.0,31.0
98,Nigeria,493,17.0,159.0
99,Channel Islands,470,20.0,73.0
100,Honduras,457,46.0,10.0
101,San Marino,455,39.0,60.0
102,Malta,426,3.0,99.0
103,Palestine,418,2.0,69.0
104,Jordan,413,7.0,269.0
105,Réunion,407,0.0,237.0
106,Taiwan,398,6.0,178.0
107,Georgia,388,4.0,86.0
108,Senegal,350,3.0,211.0
109,Mauritius,325,9.0,180.0
110,DRC,307,25.0,26.0
111,Montenegro,307,5.0,55.0
112,Isle of Man,297,6.0,180.0
113,Vietnam,268,0.0,201.0
114,Kenya,262,12.0,60.0
115,Sri Lanka,254,7.0,86.0
116,Mayotte,254,4.0,117.0
117,Guatemala,235,7.0,21.0
118,Venezuela,227,9.0,113.0
119,Mali,216,13.0,41.0
120,Paraguay,202,8.0,35.0
121,El Salvador,190,7.0,43.0
122,Faeroe Islands,184,0.0,173.0
123,Jamaica,163,5.0,25.0
124,Martinique,158,8.0,73.0
125,Tanzania,147,5.0,11.0
126,Guadeloupe,145,8.0,67.0
127,Rwanda,144,0.0,69.0
128,Congo,143,6.0,11.0
129,Brunei,137,1.0,113.0
130,Somalia,135,7.0,2.0
131,Gibraltar,132,0.0,111.0
132,Cambodia,122,0.0,103.0
133,Madagascar,120,0.0,35.0
134,Trinidad and Tobago,114,8.0,21.0
135,Gabon,108,1.0,7.0
136,Ethiopia,105,3.0,16.0
137,Myanmar,98,5.0,5.0
138,Aruba,96,2.0,44.0
139,French Guiana,96,0.0,64.0
140,Monaco,94,3.0,22.0
141,Togo,84,5.0,49.0
142,Bermuda,83,5.0,35.0
143,Liechtenstein,79,1.0,55.0
144,Equatorial Guinea,79,0.0,4.0
145,Liberia,76,7.0,7.0
146,Barbados,75,5.0,15.0
147,Sudan,66,10.0,6.0
148,Sint Maarten,64,9.0,12.0
149,Guyana,63,6.0,9.0
150,Cayman Islands,61,1.0,7.0
151,Cabo Verde,58,1.0,1.0
152,Zambia,57,2.0,33.0
153,French Polynesia,55,0.0,2.0
